Business,Street,City,State,Postcode,Country,Phone,Website,Email,Email Type,Categories,Description,Revenue,Employees,Founded,Sic,Naics,Linkedin,Facebook,X,Instagram,Youtube,Lat,Lng,Contact First Name,Contact Last Name,Contact Role,Contact Email
The Window Depot Llc,6203 Johns Rd Suite 5-6,Tampa,FL,33634,United States,(813) 551-0414,https://www.thewindowdepotllc.com/,windowdepot@thewindowdepotllc.com,,"Window installation service, Door supplier, General contractor, PVC windows supplier, Siding contractor, Window supplier","Founded in 2009 and Headquartered in Tampa, Florida. The Window Depot has provided homeowners in Tampa, FL, and surrounding areas with home remodeling services, including the installation of replacement windows, siding, entry doors, and patio doors.They specialize in not only enhancing a home&s;s beauty, but also making it as energy efficient as possible and improving its defense against hurricanes.",$10 M,35,2009,"17,176","23,238",https://www.linkedin.com/company/the-window-depot-l.l.c.,https://www.facebook.com/thewindowdepotllc1,,,,28.0086384,'-82.5490036,Sana,DiBerardino,"Manager, Operations",sdiberardino@thewindowdepotllc.com
Thompson Brothers Roofing,3113 E Hillsborough Ave,Tampa,FL,33610,United States,(727) 634-8336,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9958851,'-82.4251523,,,,
Tiger Roofing - Roofing Company In Tampa,3001 N Rocky Point Dr E #200,Tampa,FL,33607,United States,(407) 900-9909,https://www.tigerroofing.com/,sales@tigerroofing.com,Unknown,Roofing contractor,"Tiger Roofing: A Local and Trusted Roofing Company
We’re proud to be a family-owned and managed business serving our local community. Our goal is to make sure you’re happy with our work. Our team is well-trained and experienced, so you can expect professional and expert help.",$2.3 M,4,2021,,,,https://www.facebook.com/TigerRoofingOrlando,,https://instagram.com/tigerroofing_official,https://www.youtube.com/watch,27.9679269,'-82.5676377,,,,
Timeless Homes Construction Development,3702 W Spruce St Ste 1160,Tampa,FL,33607,United States,(727) 647-2911,https://www.timelesshomesconstruction.com/,,,Contractor,"Timeless Homes Construction specializes in quality construction services for both residential and commercial projects, including custom home building, renovations, and specialized restaurant construction. They offer hurricane-resistant steel frame homes and expert remodeling services to transform existing spaces.",$424 K,11,2000,"15,152","23,236",,,,https://www.instagram.com/timelesshomesconstruction_,,27.9588721,'-82.5040419,,,,
Titan Contracting Llc Tampa,16350 Bruce B Downs Blvd Unit 46215,Tampa,FL,33647,United States,(813) 999-3989,https://yourtitanteam.com/,admin@yourtitanteam.com,Unknown,Contractor,"Titan Contracting, LLC offers the highest quality of products and services on the market today. We take great pride in our management expertise and our superior craftsmanship. Our years of experience and commitment to excellence have earned us the reputation as one of the best in the Southwest Florida area.",$4.1 M,14,2011,"17,176","23,238",https://www.linkedin.com/company/titan-contracting-llc,https://www.facebook.com/TITANCONTRACTINGLLCFL,,https://www.instagram.com/titancontractingswfl,,28.1407563,'-82.3556385,,,,
Titan Roofing Company,4115 W Spruce St #200,Tampa,FL,33607,United States,(813) 263-7835,https://titanroofcompany.com/,andrew@titanroofcompany.com,,Roofing contractor,"Titan Roofing Company specializes in providing quality roofing services to homeowners and business owners throughout the Tampa Bay area. They offer a range of services including residential roofing, commercial roofing, and storm damage repair. Recognized as a leader in the roofing industry, Titan Roofing is committed to delivering superior customer service and professional installation through the",$1.2 M,9,,"17,176","23,238",https://www.linkedin.com/company/titan-roofing-company,https://www.facebook.com/titanroofingcompany,,https://www.instagram.com/titan.roof,,27.959951,'-82.5128757,,,,
Tnt Quality Builders Inc.,702 E Norfolk St,Tampa,FL,33604,United States,,,,,Roofing contractor,,,,,,,,,,,,28.0119964,'-82.4537405,,,,
Todd Homes Inc,13779 N Nebraska Ave,Tampa,FL,33613,United States,(813) 932-5988,https://todd-homes.com/,,,"General contractor, Bathroom remodeler, Home builder, Kitchen remodeler","Todd Homes specializes in home improvement and repair services, offering a comprehensive range of solutions including renovations, bathroom and kitchen remodels, and general home repairs. With over 30 years of experience, they cater to homeowners, landlords, and investors in the Tampa Bay area, ensuring quality workmanship and customer satisfaction.",$923 K,5,1979,,,,https://www.facebook.com/todd-homes-inc-168019076594855,https://www.x.com/toddhomesinc1,,,28.0727576,'-82.4499942,,,,
Total Care Installs,610 E Zack St,Tampa,FL,33602,United States,(727) 365-0945,https://tcisolarhome.com/,martinaguilarv@tcisolarhome.com,,"Roofing contractor, Solar energy equipment supplier, Solar energy company, Solar energy system service",TCI Roofing and Solar: Floridas solar and roofing experts. Get a free home energy evaluation and improve your homes efficiency.,,,,,,,https://facebook.com,https://x.com,https://instagram.com,https://youtube.com,27.9513522,'-82.456248,,,,
Tpc Roofing,3104 N Armenia Ave,Tampa,FL,33607,United States,(727) 275-0166,https://tpcroof.com/,,,Roofing contractor,clouds_shape,,,,,,,,,,,27.9676234,'-82.4851499,,,,
Tpc Tampa 56 St Planta De Asfalto,5414 N 56th St,Tampa,FL,33610,United States,,,,,Asphalt contractor,,,,,,,,,,,,27.9974799,'-82.394633,,,,
Trident Roofing & Exteriors,5115 Memorial Hwy,Tampa,FL,33634,United States,(813) 600-5200,https://tridentroofingfl.com/,,,Roofing contractor,"Looking for reliable roofing services in Tampa, FL? Trident Roofing offers expert roof repairs, replacements, and installations. Get a free quote today!",,,,,,,https://www.facebook.com/TridentRoofingExteriors,,https://www.instagram.com/tridentroofing_exteriors,,27.9820853,'-82.5536297,,,,
Triton Construction Group,7324 W Comanche Ave Suite B,Tampa,FL,33634,United States,(813) 867-0408,https://tritonconstructiongroup.com/,info@tritonconstructiongroup.com,,Construction company,"TRITON Construction Group is a full-service general contractor specializing in all phases of commercial construction and remodeling. They provide services for various sectors including petroleum, convenience stores, and restaurants, focusing on exceptional quality and superior customer service.",$8.6 M,20,2006,"15,154","23,236",https://www.linkedin.com/company/triton-construction-group-limited,https://www.facebook.com/tritonconstruction,,,,27.9989969,'-82.5615936,Ronald,Lloyd,Superintendent,rlloyd@tritonconstructiongroup.com
Truecraft Roofing Co,5014 N Hale Ave,Tampa,FL,33614,United States,(727) 634-8344,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.992691,'-82.5109885,,,,
Trueshield Roofing,4924 E Busch Blvd,Tampa,FL,33617,United States,(727) 634-8393,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.033656,'-82.4042231,,,,
Trust Roofing - Westchase,12635 Race Track Rd,Tampa,FL,33626,United States,(813) 640-4044,https://trustroofing.com/roofing/westchase/,hr@trustroofing.com,,"Roofing contractor, Contractor, Gutter cleaning service, Gutter service, Waterproofing service","One of the largest and most reputable roofing companies servicing the greater Tampa Bay area with expansion plans. Trust Roofing services commercial and residential roofing needs. Our goal is to raise the bar in our industry in how we care for our employees, clients and partners.",$1.0 M,16,2019,"17,176","23,238",https://www.linkedin.com/company/trust-roofing,https://www.facebook.com/TrustRoofingCo,,https://www.instagram.com/trust_roofing,https://www.youtube.com/@trustroofing,28.0664265,'-82.6348284,Ian,Kolbinskie,Sales Administrator,ian@trustroofing.com
Trusted Bay Roofing Llc,16510 N Florida Ave,Lutz,FL,33549,United States,(813) 918-0994,https://www.trustedbayroofing.com/,,,Roofing contractor,"At Trusted Bay Roofing Repair , we believe a strong roof is the foundation of a safe and beautiful home. With years of experience, we have helped hundreds of homeowners and businesses in the Florida region with durable roofing solutions that stand th",,,,,,,https://www.facebook.com/people/Trusted-Bay-Roofing/61587418498321,,https://www.instagram.com/trustedbayroofing,,28.1056732,'-82.460838,,,,
Trusted Roof Pros,5524 W Cypress St,Tampa,FL,33607,United States,(727) 634-8374,,,,Roofing contractor,,,,,,,,,,,,27.951595,'-82.5398413,,,,
Turk Custom Homes,5302 N Branch Ave,Tampa,FL,33603,United States,(813) 624-5878,https://www.turkcustomhomes.com/,branden@turkcustomhomes.com,,Contractor,"Our reputation is our foundation and it is a reflection of our commitment to our clients and their valuable time and investment. We construct quality products and offer traditional craftsmanship in everything that we build. We work with the finer details, such as hand crafted, one-of-a-kind pieces and classic touches, to give discerning clients the unique, signature property they desire.",$2.2 M,7,2005,"15,152","23,236",https://www.linkedin.com/company/turk-holdings-llc,https://facebook.com/TurkCustomHomes,,,,27.9952558,'-82.4578112,Kurt,Plum,Owner,kurt@turkcustomhomes.com
Turner Roofing Company,3256 Parkside Center Cir,Tampa,FL,33619,United States,(727) 634-8453,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.97396,'-82.33546,,,,
United Water Restoration Group Of Tampa,4897 W Waters Ave,Tampa,FL,33634,United States,(813) 738-6130,https://uwrgtampafl.com/,,,"Water damage restoration service, Building restoration service, Construction company, Fire damage restoration service, Sanitation service","United Water Restoration Group of Tampa specializes in restoration services for water, fire, mold, and storm damage, providing comprehensive support to both residential and commercial clients. They operate 24/7, ensuring rapid response to emergencies and utilizing certified technicians to manage restoration tasks efficiently.",$2.6 M,15,,"15,152","23,236",https://www.linkedin.com/company/uwrgtampa,https://www.facebook.com/UWRGTampa,,,https://www.youtube.com/@unitedwaterrestorationgroup,28.026745,'-82.5268909,,,,
Unity Roofing Services,2108 N Tampa St,Tampa,FL,33602,United States,(727) 634-8377,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,27.9628627,'-82.4611873,,,,
Universal Contracting Services,5008 West Linebaugh Avenue Suite #32-34,Tampa,FL,33624,United States,(813) 252-8435,https://www.ucsmultifamily.com/,mark@ucsmultifamily.com,,Contractor,"Universal Contracting Services, Inc is a Florida–based General Contracting company delivering reliable, high-quality construction and renovation solutions for Multifamily, Commercial, and Residential clients. We specialize in providing efficient, code-compliant workmanship with a strong focus on safety, durability, and customer satisfaction.",,3,2004,,,,,,,,28.0392499,'-82.5287136,Jairo,Cascante,,jairo@ucsmultifamily.com
Universal Roof & Contracting Tampa,5112 E Adamo Dr,Tampa,FL,33619,United States,(813) 295-7872,https://www.universalroof.com/,office@universalroof.com,,Roofing contractor,"Universal Roof Contracting specializes in residential roofing services, offering a wide range of roofing options including Spanish tile, stone-coated steel, metal roofing, asphalt shingles, and flat roofs. With over 25 years of experience, they provide exceptional workmanship and customer satisfaction, backed by unique warranties.",$27.2 M,122,1993,"17,176","23,238",https://www.linkedin.com/company/universalroofandcontracting,https://www.facebook.com/universalroof,https://x.com/universalroof,https://www.instagram.com/universalroof,,27.9531795,'-82.4004773,Jared,Martin,"Vice President, Sales & Marketing",jared@universalroof.com
Us Roofing,410 Ware Blvd,Tampa,FL,33619,United States,(888) 965-0305,https://joinusroofing.com/,csr@joinusroofing.com,Unknown,Roofing contractor,"We put our customers first, always. Were focused on your making this the best experience youve ever had with a roofing company. This purpose shapes the solutions we offer, and drives us to innovate. What stands out in our industry is the need to deliver at the best level every single time.",$1.1 M,6,,"17,176","23,238",,https://www.facebook.com/joinusroofing,,,,27.9468192,'-82.3466213,,,,
Us Solar,2732 Broadway Center Blvd,Brandon,FL,33510,United States,(800) 351-3430,https://usroofingandsolar.com/,,,"Roofing contractor, Solar energy company","Hey US Home is Your Trusted Roof Repair, Experienced Solar Company, and Roofing Contractors in Tampa.",,,,,,,,,,,27.9676704,'-82.3249224,,,,
Valley Gold Roofing,2502 N Rocky Point Dr Suite 560,Tampa,FL,33607,United States,(813) 667-9724,https://valleygoldroofing.sbs/,,,Roofing contractor,"Need professional Roofing in Valrico? Call Valley Gold Roofing at 813-667-9724 for fast, reliable service you can trust.",,,,,,,https://www.facebook.com/ValleyGoldRoofing,,,https://www.youtube.com/@ValleyGoldRoofing,27.9623581,'-82.5712147,,,,
Venus Renovation Tampa,2404 Corrine St,Tampa,FL,33605,United States,(571) 316-0344,https://www.venusrenovation.com/,info@venusrenovation.com,Unknown,"Roofing contractor, Electrician, Flooring contractor, Painting, General contractor",,,,,,,,,,,,27.9488262,'-82.4323248,,,,
Vibrant Roof & Solar Llc Dba Vibrant Roofing & Metal Fabrication,5609 E Adamo Dr D,Tampa,FL,33619,United States,(813) 894-5593,https://www.thevibrantroof.com/,nick@thevibrantroof.com,Unknown,Roofing contractor,Vibrant is a licensed roofing contractor in Florida who is focused on providing quality roofing and sheet metal fabrication services to homeowners and contractors!,$2 M,1,2021,,,https://www.linkedin.com/company/vibrant-roof-solar,,,,,27.9508285,'-82.3926853,,,,
Victory Roofing & Restoration,16546 N Dale Mabry Hwy,Tampa,FL,33618,United States,(727) 634-8380,,,,"Roofing contractor, Building firm, Carpenter",,,,,,,,,,,,28.1088149,'-82.5047795,,,,
Vnps Roofing,14034 N Florida Ave,Tampa,FL,33613,United States,(813) 609-5596,https://vnpsroofing.com/,website@vnpsroofing.com,,Roofing contractor,"Tampas trusted roofing contractor. Veteran-owned. Expert roof repairs, replacements & storm damage restoration. Residential & commercial. Call for free quote!",,,,,,,https://www.facebook.com/vetnps,https://x.com/vnpsroofing,https://www.instagram.com/vnpsroofing,https://www.youtube.com/@vnpsroofing,28.0755948,'-82.4598555,,,,
Vorexia Roofing Contractor,4526 S Cameron Ave,Tampa,FL,33611,United States,(386) 298-4195,,,,Roofing supply store,,,,,,,,,,,,27.8979217,'-82.5129003,,,,
Wal-mark Contracting Group,3030 N Rocky Point Dr W #800,Tampa,FL,33607,United States,(813) 348-4711,https://www.walmarkcontracting.com/,cchamberlin@wm.nceusa.com,,"Contractor, Construction company","Wal-Mark Contracting Group is a reputable contracting company based in Florida, known for its commitment to excellence and uncompromising quality over the past 30 years. The company specializes in construction services, including prefabrication and panelization, and has successfully completed significant projects such as the expansion of the North Florida Regional Medical Center.",$16.8 M,252,1985,"17,174","23,238",https://www.linkedin.com/company/wal-mark-contracting-group-llc,https://www.facebook.com/walmarkcontracting,,,,27.9688353,'-82.5697758,Adam,Peggs,President Sarasota Division,adam.peggs@walmarkcontracting.com
